date,ls_ret
2009-11-16,0.0010920218254842264
2009-11-17,0.0013089369139629888
2009-11-18,-8.469786722181422e-06
2009-11-19,-0.0008725331065517143
2009-11-20,-0.005058372067800194
2009-11-23,0.0033193709150704694
2009-11-24,-0.001788957544389414
2009-11-25,0.0043585304079808845
2009-11-26,0.002004968955747118
2009-11-27,-0.003661172046482251
2009-11-30,-0.004656333840452793
2009-12-01,-0.0006042718483520709
2009-12-02,-0.00029607717168926226
2009-12-03,0.00319353557497076
2009-12-04,0.0004913277568397894
2009-12-07,0.0042231411431522875
2009-12-08,0.001660562359216155
2009-12-09,0.0009867396885844897
2009-12-10,0.0011580488081337059
2009-12-11,-2.693415918206092e-05
2009-12-14,0.000566026236595837
2009-12-15,-0.0049216800557729725
2009-12-16,-0.0017161316163771141
2009-12-17,0.0024330667725222872
2009-12-18,0.0018104016787083973
2009-12-21,0.0014156208595997631
2009-12-22,-0.004111088749016761
2009-12-23,-0.0013015578020382271
2009-12-24,-0.006158540863076848
2009-12-25,0.005508535073275001
2009-12-28,-0.00016842760995383648
2009-12-29,-0.001702570514902933
2009-12-30,0.003141587308605669
2009-12-31,-0.009659423652935593
2010-01-01,-0.0005473754548155662
2010-01-04,0.0021322484380895865
2010-01-05,-0.0008187128701551835
2010-01-06,0.013282723411588912
2010-01-07,0.004163758598585957
2010-01-08,-0.001486113314348338
2010-01-11,0.0024992699132829095
2010-01-12,0.0012900354242913808
2010-01-13,-0.0023250451699827895
2010-01-14,-0.0003773363254634069
2010-01-15,0.00010319330547872664
2010-01-18,0.0007439039912990387
2010-01-19,0.0012830878178930398
2010-01-20,0.0029470553874254967
2010-01-21,-0.000656738098216092
2010-01-22,-0.0039330666537452106
2010-01-25,-0.003090517617189169
2010-01-26,-0.0022427864002600726
2010-01-27,-0.004180067957383796
2010-01-28,0.002464160686648171
2010-01-29,-8.156516595667377e-05
2010-02-01,0.008398302551476193
2010-02-02,-0.002372320944467226
2010-02-03,0.002827683289482896
2010-02-04,-0.0011018501688364588
2010-02-05,-0.000250192679891471
2010-02-08,0.0021607428686849298
2010-02-09,0.0013747648373675517
2010-02-10,0.0009232658650014198
2010-02-11,-0.00018874447987335093
2010-02-12,0.0012610100435070603
2010-02-15,-0.001356691631397216
2010-02-16,-0.003066294052725518
2010-02-17,-0.0033201599106466454
2010-02-18,-0.0051595516835323966
2010-02-19,0.0016925451685301089
2010-02-22,0.005268225119121918
2010-02-23,-4.710797019829346e-05
2010-02-24,0.00223688525461183
2010-02-25,-0.00336989414757009
2010-02-26,-0.00011955157929058368
2010-03-01,-0.0007928367554196321
2010-03-02,-0.00036466939315523295
2010-03-03,3.662556760280003e-05
2010-03-04,0.005920398725571054
2010-03-05,0.0009538192923826586
2010-03-08,-0.0001449446260488093
2010-03-09,-0.0031695285520356286
2010-03-10,0.0027192659990399565
2010-03-11,0.0039206243214889875
2010-03-12,0.0015407583304986
2010-03-15,0.007089823279262398
2010-03-16,0.00326012937848112
2010-03-17,0.000149629584400499
2010-03-18,0.002416916685532256
2010-03-19,-0.002173284438400349
2010-03-22,0.003944004168536635
2010-03-23,-0.004535468113681739
2010-03-24,0.00015027343157320364
2010-03-25,-0.0019940930331181694
2010-03-26,-0.004013081216205131
2010-03-29,-0.0072626019746852705
2010-03-30,0.00023172450025660523
2010-03-31,0.003035141175312406
2010-04-01,-0.008979652561296344
2010-04-02,-0.004405650001188584
2010-04-05,0.0013901585990051819
2010-04-06,0.0011253961775699486
2010-04-07,-0.0011037679748884211
2010-04-08,-0.0010773779826156456
2010-04-09,0.008540110074644742
2010-04-12,0.009382882750865787
2010-04-13,0.005230826254285153
2010-04-14,0.0057938182411303865
2010-04-15,0.0012525137157660717
2010-04-16,-0.0011629296761441633
2010-04-19,-0.0026745818262084793
2010-04-20,-0.0007547432938331535
2010-04-21,0.003454738952003062
2010-04-22,0.00044791247938572205
2010-04-23,0.002019462935727542
2010-04-26,3.367608738756751e-05
2010-04-27,0.0010640958921935327
2010-04-28,0.0016903839619961075
2010-04-29,0.005004868416077012
2010-04-30,-0.00030145034989526
2010-05-03,-0.0005255367086079883
2010-05-04,-0.0023438766586818564
2010-05-05,0.0006223820653684037
2010-05-06,-0.0010442283818264152
2010-05-07,0.0008792056629964968
2010-05-10,-0.005207045813817902
2010-05-11,-0.003951631313308453
2010-05-12,0.00014041550490539987
2010-05-13,0.0005950501973881724
2010-05-14,-0.0007562463353997071
2010-05-17,0.0003770008683386632
2010-05-18,-0.000443786531783988
2010-05-19,0.00041461320103487916
2010-05-20,-0.00033226431563159473
2010-05-21,-0.0007651577429368646
2010-05-24,-0.00041463155936379004
2010-05-25,5.026644748616638e-05
2010-05-26,0.0005385101812839994
2010-05-27,-0.002454708412869752
2010-05-28,-0.0013996889188034574
2010-05-31,0.0012793335668283999
2010-06-01,-0.0004730808478175119
2010-06-02,-0.0012665643087622913
2010-06-03,-0.0014066534911021293
2010-06-04,0.001940483745589413
2010-06-07,0.0002791275356660355
2010-06-08,-0.001969786828446593
2010-06-09,8.745579010463076e-05
2010-06-10,0.0028676584858292236
2010-06-11,0.000594137320005469
2010-06-14,0.0017814127285859609
2010-06-15,0.007745669684789954
2010-06-16,-0.00043692328851850843
2010-06-17,-0.0011182049059279115
2010-06-18,0.00016431389781373495
2010-06-21,-0.004813621025666889
2010-06-22,0.002209315100385627
2010-06-23,0.003084154714882572
2010-06-24,0.0016947418707027734
2010-06-25,-0.0009878419482393448
2010-06-28,-0.00823273170998431
2010-06-29,0.0008015572202091717
2010-06-30,0.01090586949246079
2010-07-01,0.00471525270891872
2010-07-02,-0.0006846226978229682
2010-07-05,0.0010935701668806268
2010-07-06,0.009469590095494914
2010-07-07,-0.0017935724001925234
2010-07-08,-0.010604347267815449
2010-07-09,-0.0035688842695024755
2010-07-12,-0.0017931895883884978
2010-07-13,0.002333232280610789
2010-07-14,0.009680427589809033
2010-07-15,0.0008842016928125715
2010-07-16,-0.0007707192710854904
2010-07-19,-0.0026060941641313316
2010-07-20,0.004842612595943032
2010-07-21,-0.006441996079368411
2010-07-22,0.00197773312315573
2010-07-23,0.003922542250531739
2010-07-26,0.003680887022143764
2010-07-27,-0.00023871748308403789
2010-07-28,0.0018639445115064147
2010-07-29,0.007509227837068498
2010-07-30,-0.0033644392781365332
2010-08-02,0.002734427717969709
2010-08-03,0.0033177155975688093
2010-08-04,-0.0012990722236725536
2010-08-05,0.0035012991876917053
2010-08-06,0.00040606655792170543
2010-08-09,-0.0012534341398950447
2010-08-10,4.381936511073034e-05
2010-08-11,-0.002821977149282448
2010-08-12,-0.002522456720462212
2010-08-13,0.004170228101192285
2010-08-16,-0.0012898562794173857
2010-08-17,0.003999240978419348
2010-08-18,0.002796514834985821
2010-08-19,-0.003689214258485448
2010-08-20,-0.003528719320324507
2010-08-23,0.003204774197331752
2010-08-24,0.0011446587005125531
2010-08-25,0.0024615832886516675
2010-08-26,-0.0037762499473935514
2010-08-27,0.004170937073249509
2010-08-30,-0.0007739917532425399
2010-08-31,-0.0026019450857758504
2010-09-01,-0.0006716175057315261
2010-09-02,-0.0055764897195424955
2010-09-03,0.00155018598013519
2010-09-06,-0.0003311115661917461
2010-09-07,0.0019907885924936456
2010-09-08,-0.0004966366026238466
2010-09-09,0.0006506942508902776
2010-09-10,0.001728462314504665
2010-09-13,1.9438440710782632e-05
2010-09-14,0.0009003188387194175
2010-09-15,-0.0006722983334271201
2010-09-16,-0.000911927992981976
2010-09-17,-0.0005563800682914124
2010-09-20,0.0018998761045468356
2010-09-21,0.0028255551972861926
2010-09-22,0.0030485973351559266
2010-09-23,-0.002477808695040329
2010-09-24,-0.0014356381696897839
2010-09-27,0.00211722118063618
2010-09-28,-0.004930114104171323
2010-09-29,0.009753184990217633
2010-09-30,-0.0006171285183919926
2010-10-01,-0.004558070117781782
2010-10-04,0.00010452758235786049
2010-10-05,0.017568748361762643
2010-10-06,-0.0028005277327456104
2010-10-07,-0.00017257830796866755
2010-10-08,-0.0014840378114515714
2010-10-11,0.006722085365965401
2010-10-12,0.007397154693938269
2010-10-13,0.00532414193643632
2010-10-14,0.002336624971317939
2010-10-15,0.003003673209050633
2010-10-18,-0.0039003628620083042
2010-10-19,-0.0031134264975899465
2010-10-20,0.009689285879779453
2010-10-21,-0.0009137939205591562
2010-10-22,-0.002023591550958208
2010-10-25,-0.009131925636861837
2010-10-26,-0.00516775673819443
2010-10-27,-4.059692525427462e-06
2010-10-28,-0.013301085397377808
2010-10-29,-0.014627302507821814
2010-11-01,-0.005669955900812869
2010-11-02,0.009101618102230574
2010-11-03,0.009997813726175094
2010-11-04,0.0068556363175952695
2010-11-05,-0.0011874193289137286
2010-11-08,-0.0038348112185506832
2010-11-09,-0.018606044129130965
2010-11-10,-0.006093281060531064
2010-11-11,0.009398436945304553
2010-11-12,0.0023838071963833093
2010-11-15,-0.006069285616800953
2010-11-16,-0.004718752491738541
2010-11-17,0.005930875688468225
2010-11-18,0.0015046071138803763
2010-11-19,-0.0069614115964730825
2010-11-22,0.010928031744980866
2010-11-23,0.0006403708937609903
2010-11-24,0.0027934448424512615
2010-11-25,-0.0015401173606160632
2010-11-26,0.0023407957353009175
2010-11-29,-0.0015051142296096526
2010-11-30,-9.008103714965715e-05
2010-12-01,-0.002741818377650508
2010-12-02,-0.0026008407765431814
2010-12-03,-0.0015865383242648547
2010-12-06,0.002400583737666725
2010-12-07,0.00028123989039871046
2010-12-08,0.0012498829011047957
2010-12-09,-0.0018048173180779678
2010-12-10,0.007371178614980892
2010-12-13,0.0065787872362837695
2010-12-14,-0.00196735688809746
2010-12-15,0.004785384950747521
2010-12-16,0.009491927726780102
2010-12-17,0.003154662113090917
2010-12-20,-0.0017745968881146164
2010-12-21,-0.010072148493378442
2010-12-22,-0.0003055041803833045
2010-12-23,0.0010200893879545327
2010-12-24,-0.0015689258975690222
2010-12-27,-0.00159846343000481
2010-12-28,0.0027073301247487005
2010-12-29,0.0003778422139046338
2010-12-30,0.0001293510227730896
2010-12-31,-0.0007209361046436602
2011-01-03,-0.0021453594850385648
2011-01-04,-0.0015481212633649218
2011-01-05,-0.0011811417396071725
2011-01-06,-0.0016297978661156953
2011-01-07,-0.0013833826906294207
2011-01-10,-0.007076380233611207
2011-01-11,0.0017984868365157791
2011-01-12,-0.022707385255787867
2011-01-13,-0.003315752055989477
2011-01-14,-0.045972935759178345
2011-01-17,0.01953192575287131
2011-01-18,0.013619526846199916
2011-01-19,-0.010446382834326976
2011-01-20,-0.004311339868933299
2011-01-21,-0.010594546071326955
2011-01-24,0.0009324603242508341
2011-01-25,-0.005744709941382267
2011-01-26,-0.0066156838515074815
2011-01-27,-0.0040259663780597135
2011-01-28,0.00594894884483483
2011-01-31,-0.020236068031385758
2011-02-01,-0.01605137970469641
2011-02-02,-0.010618470917316145
2011-02-03,-0.006635029337933194
2011-02-04,0.0018153435968291556
2011-02-07,-0.0007336527790701632
2011-02-08,-0.0038389529748823568
2011-02-09,0.0007858339988271774
2011-02-10,0.005346402400586122
2011-02-11,0.005459838391269844
2011-02-14,0.005406178060550654
2011-02-15,0.0020188454939051815
2011-02-16,0.0008053147611722963
2011-02-17,-0.002133614525480585
2011-02-18,-0.001635718494400717
2011-02-21,0.0012904323308373928
2011-02-22,-0.007274242116181584
2011-02-23,0.0016638307940077988
2011-02-24,0.0018134353177939027
2011-02-25,-0.002361888210206568
2011-02-28,0.008006330531518717
2011-03-01,0.0023827244115027426
2011-03-02,-0.0021554415044075332
2011-03-03,0.0026176338322118856
2011-03-04,0.0034210359877638614
2011-03-07,0.002552873730650298
2011-03-08,0.0007554408531690888
2011-03-09,0.0009904669383124266
2011-03-10,-0.00017086700501696243
2011-03-11,-0.0004267027161810894
2011-03-14,0.0021966887665243896
2011-03-15,0.001851874130124177
2011-03-16,0.0008509661180353344
2011-03-17,0.0025980356152297077
2011-03-18,0.00033706163820850475
2011-03-21,-0.0019820347056178113
2011-03-22,7.700234412995203e-05
2011-03-23,0.0021108060552111133
2011-03-24,0.0023281007993863276
2011-03-25,0.001838023575420965
2011-03-28,0.0014348102111492386
2011-03-29,-0.0006141790897872352
2011-03-30,-0.00023340670519321222
2011-03-31,-0.0019626362971343807
2011-04-01,-0.0009248687234360213
2011-04-04,0.002578479739788064
2011-04-05,0.0012895456602496826
2011-04-06,-0.0008667364088532463
2011-04-07,0.004851554804515504
2011-04-08,-3.833913745823064e-05
2011-04-11,-0.0009005695221962562
2011-04-12,-0.0016423293508299832
2011-04-13,0.0028429045004763013
2011-04-14,0.0005746457663809912
2011-04-15,0.004552338466121334
2011-04-18,0.002426314437638081
2011-04-19,0.0005076063505073929
2011-04-20,-0.0003676157964531651
2011-04-21,-0.006696218292874499
2011-04-22,-0.005443923647422206
2011-04-25,0.014936754944507132
2011-04-26,-0.00040070399197259573
2011-04-27,0.0044698342000321165
2011-04-28,0.002610000561675236
2011-04-29,-0.002454156744249328
2011-05-02,0.010353220442524617
2011-05-03,-0.001225097560941376
2011-05-04,-0.003991115514125691
2011-05-05,0.004796740344877492
2011-05-06,-0.006110954588471109
2011-05-09,0.0034837615093856276
2011-05-10,0.00142082911868316
2011-05-11,0.0005329103657747448
2011-05-12,0.006799857441928044
2011-05-13,0.0037111891114810155
2011-05-16,6.686743114162237e-05
2011-05-17,0.023232205855567754
2011-05-18,0.0046957749964237905
2011-05-19,-0.002356990386205681
2011-05-20,0.0017625145334538021
2011-05-23,-0.0008932642067754912
2011-05-24,0.0005606195999836279
2011-05-25,0.0024521858670883442
2011-05-26,-0.004735741950890775
2011-05-27,0.0032020577777654696
2011-05-30,0.0070543834556134125
2011-05-31,-0.003851948256126704
2011-06-01,0.001442109875967758
2011-06-02,0.0004757685396255876
2011-06-03,0.004039055798043721
2011-06-06,-0.001810547172634724
2011-06-07,0.0016813255953649058
2011-06-08,-0.00018532684274938501
2011-06-09,-0.0004926731983572723
2011-06-10,0.0008278451228066605
2011-06-13,0.0002822001373342705
2011-06-14,-0.00014151602244515116
2011-06-15,0.003334340454334419
2011-06-16,0.005482488248047913
2011-06-17,-0.002126038449836283
2011-06-20,-0.003901848940048064
2011-06-21,-0.0009503952780116343
2011-06-22,0.0031012627643525687
2011-06-23,-0.0021550784751393284
2011-06-24,0.0025096570396190327
2011-06-27,0.00045434765777258154
2011-06-28,0.0009537061026498758
2011-06-29,0.009777265322284205
2011-06-30,0.0032164068478866496
2011-07-01,0.001466988395861039
2011-07-04,-0.000646356762648449
2011-07-05,-0.0007632088711852238
2011-07-06,-0.00014638863090119057
2011-07-07,0.0010510437128790889
2011-07-08,0.00014051191554709241
2011-07-11,0.0015280705057976653
2011-07-12,0.0025129352109947633
2011-07-13,0.00036702250886967984
2011-07-14,-0.0008363325049049516
2011-07-15,-0.0009146077345799255
2011-07-18,-0.006710634269866237
2011-07-19,-0.006379913765146618
2011-07-20,-0.002610376143003166
2011-07-21,0.00602067573514205
2011-07-22,-0.00015246310414642437
2011-07-25,-0.0022491923841608053
2011-07-26,0.008502758201718957
2011-07-27,0.00689116957577065
2011-07-28,0.0030338031464226985
2011-07-29,-7.454566395911737e-05
2011-08-01,0.00036674663152460284
2011-08-02,-0.017844427557266875
2011-08-03,0.012151271081611275
2011-08-04,0.0038747830110002195
2011-08-05,-0.0011167279844872973
2011-08-08,-0.0001181876729666586
2011-08-09,0.010768847484336083
2011-08-10,-0.012647813694297828
2011-08-11,-0.004853061354330902
2011-08-12,-0.01695088381540725
2011-08-15,0.00992731704403943
2011-08-16,0.0034528852472816953
2011-08-17,-0.0079926722557058
2011-08-18,-0.004882684711007409
2011-08-19,-3.368725694284506e-05
2011-08-22,-0.0031110021851921384
2011-08-23,-0.005318326763847234
2011-08-24,0.010973332018581878
2011-08-25,0.0026664560039385784
2011-08-26,0.0038232407124131466
2011-08-29,-0.0024087932411803875
2011-08-30,0.005075075389700688
2011-08-31,0.0001398125323197495
2011-09-01,0.00037711973699276985
2011-09-02,0.004903622775740848
2011-09-05,-0.00410257512923516
2011-09-06,0.007363313822837409
2011-09-07,0.0025127665382678596
2011-09-08,0.008387934982743366
2011-09-09,-0.00386084068571811
2011-09-12,-0.002427996500297144
2011-09-13,-0.00012464538014063907
2011-09-14,0.0012897451759749017
2011-09-15,-0.0002364638258416879
2011-09-16,-0.0007204952374591077
2011-09-19,0.0016908843734622777
2011-09-20,0.0001881222727906414
2011-09-21,0.0010961769685171546
2011-09-22,0.0006196849431303214
2011-09-23,-0.0016177617882178206
2011-09-26,0.013652352800090198
2011-09-27,0.00012932989027320506
2011-09-28,0.004577836281555298
2011-09-29,0.004056803086161362
2011-09-30,0.0028814284892518297
2011-10-03,0.0014275160978264618
2011-10-04,0.0010980075667026412
2011-10-05,0.0040852781797863814
2011-10-06,-0.0007496082126419099
2011-10-07,0.0012746038017166748
2011-10-10,0.0012453400131640646
2011-10-11,-0.0016799613287830856
2011-10-12,-0.000474317631585462
2011-10-13,0.0008898096123033192
2011-10-14,-0.0008881962860307932
2011-10-17,5.110524423821913e-05
2011-10-18,0.0018772452241183138
2011-10-19,0.0017617541716295222
2011-10-20,-0.004536256147732625
2011-10-21,0.004964268751260952
2011-10-24,0.002314529004033579
2011-10-25,0.004440340095191965
2011-10-26,-0.00014983623515422463
2011-10-27,-0.00041654260678631585
2011-10-28,-0.00031934875941563856
2011-10-31,0.00022715182422772663
2011-11-01,0.00017070174472292622
2011-11-02,0.00023584557867238696
2011-11-03,0.0010153653930340713
2011-11-04,0.0009389831936016408
2011-11-07,-0.0010351620280977247
2011-11-08,0.0053954179235238195
2011-11-09,-0.0013285522343257326
2011-11-10,-0.0010870073734712466
2011-11-11,-0.0026875331987655463
2011-11-14,0.0032981703017165975
2011-11-15,0.00272224563282135
2011-11-16,-0.0005439303793283922
2011-11-17,-0.005011380563493357
2011-11-18,-0.0005873765088928086
2011-11-21,-0.002292620921789967
2011-11-22,0.0007266769713116137
2011-11-23,-0.0012917895254123627
2011-11-24,0.002446127967632571
2011-11-25,-0.0025793202570217506
2011-11-28,0.006513538592906869
2011-11-29,0.000499393613218155
2011-11-30,-0.00018912227852756463
2011-12-01,0.0014500275571429696
2011-12-02,-0.0006984196034916651
2011-12-05,0.0018000972724207857
2011-12-06,0.0012675731556389168
2011-12-07,-0.0011061273165086545
2011-12-08,0.0008317257337862385
2011-12-09,-0.0008983085397464311
2011-12-12,-0.0013482950904823957
2011-12-13,0.0008625571513648932
2011-12-14,0.003021197778999303
2011-12-15,0.0013748955745329907
2011-12-16,0.0011809686520246714
2011-12-19,0.0025990733575820464
2011-12-20,-0.0026795097750431287
2011-12-21,-0.0014837615743927392
2011-12-22,0.0010176035096635574
2011-12-23,-0.0021655318285093835
2011-12-26,-0.008988824790905035
2011-12-27,0.0026182441651456095
2011-12-28,-0.0022155476621662437
2011-12-29,0.0024564650181214814
2011-12-30,-0.007988755725394148
2012-01-02,-0.0058133400378006595
2012-01-03,0.001258952630029033
2012-01-04,-0.005885380375074469
2012-01-05,0.00036518388502186075
2012-01-06,0.012160107403987793
2012-01-09,-0.005778079998041601
2012-01-10,-0.0034893841877345682
2012-01-11,-0.003266320092816517
2012-01-12,-0.000632076602901302
2012-01-13,-0.0005905966683266393
2012-01-16,-0.002145947516968198
2012-01-17,0.004252823646805451
2012-01-18,0.01199819430797017
2012-01-19,-0.006158092561065262
2012-01-20,0.006654220961316368
2012-01-23,2.1803897343484167e-05
2012-01-24,0.0001950945252188153
2012-01-25,-0.0027477784378411637
2012-01-26,0.0030531622240531067
2012-01-27,0.002595799263690075
2012-01-30,0.0018707819851676412
2012-01-31,0.00011307631113978639
2012-02-01,0.001294269425156501
2012-02-02,0.0005322072565313875
2012-02-03,-0.001795776432004688
2012-02-06,0.0009442009607733017
2012-02-07,-0.00015962322744216342
2012-02-08,-0.0024857686022502767
2012-02-09,0.00416273583074454
2012-02-10,-9.186752461794526e-05
2012-02-13,0.0039039236047183536
2012-02-14,-0.0018288574812087722
2012-02-15,0.021842987177727778
2012-02-16,0.008270701483417716
2012-02-17,-0.0008800954568422455
2012-02-20,-0.004952905518607432
2012-02-21,0.009136088365123368
2012-02-22,0.001524703185756004
2012-02-23,-0.005429630183455457
2012-02-24,0.01237166209400611
2012-02-27,-0.0027187456257464597
2012-02-28,0.00011984895633525001
2012-02-29,0.0011280757605102443
2012-03-01,0.0029019854432575255
2012-03-02,-0.00019279407142191942
2012-03-05,0.0015831707561598106
2012-03-06,0.0004472808735580397
2012-03-07,0.0006388619234076664
